# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.934540541    0.536157784    0.536127056    1.017097820
    3.944549550    0.547752022    0.547705834    1.031898425
    3.954558559    0.563254001    0.563191377    1.053368201
    3.964567568    0.580576552    0.580498405    1.074391681
    3.974576577    0.593473394    0.593384346    1.084099747
    3.984585586    0.595012993    0.594921772    1.077552523
    3.994594595    0.582591471    0.582507420    1.061449282
    4.004603604    0.559786833    0.559714760    1.046939728
    4.014612613    0.534282288    0.534220881    1.038037916
    4.024621622    0.513897825    0.513842178    1.028045088
    4.034630631    0.503611881    0.503556521    1.007107734
    4.044639640    0.504886025    0.504826545    0.973716784
    4.054648649    0.515817176    0.515750739    0.936987940
    4.064657658    0.531189006    0.531113909    0.907805419
    4.074666667    0.543570825    0.543484907    0.890502349
    4.084675676    0.546122653    0.546021068    0.882164654
    4.094684685    0.535767886    0.535641512    0.877885593
    4.104693694    0.514568837    0.514404601    0.876010711
    4.114702703    0.487695204    0.487477829    0.877739851
    4.124711712    0.460053920    0.459766212    0.883818670
    4.134720721    0.435239513    0.434860368    0.894672861
    4.144729730    0.416056884    0.415558928    0.911901545
    4.154738739    0.404108161    0.403455823    0.935186938
    4.164747748    0.398769180    0.397916804    0.956782960
    4.174756757    0.397029126    0.395919537    0.962024856
    4.184765766    0.394876642    0.393441630    0.939476100
    4.194774775    0.389724334    0.387890700    0.890938175
    4.204783784    0.381708943    0.379418829    0.828381316
    4.214792793    0.372421063    0.369675299    0.763194436
    4.224801802    0.363000376    0.359914407    0.701596363
    4.234810811    0.353812276    0.350634806    0.646975984
    4.244819820    0.345075107    0.342114877    0.601855857
    4.254828829    0.336949657    0.334449457    0.567343939
    4.264837838    0.328976406    0.327045806    0.542671803
    4.274846847    0.320224984    0.318863360    0.526178993
    4.284855856    0.310629977    0.309782414    0.516953223
    4.294864865    0.301674012    0.301273106    0.515576108
    4.304873874    0.295425757    0.295411609    0.523570028
    4.314882883    0.293397061    0.293723728    0.542690941
    4.324891892    0.296266065    0.296902060    0.574804338
    4.334900901    0.304079300    0.305006181    0.622067909
    4.344909910    0.316441368    0.317652158    0.686950799
    4.354918919    0.332685031    0.334183095    0.771694844
    4.364927928    0.352188948    0.353987453    0.876676864
    4.374936937    0.374785464    0.376907250    0.997070014
    4.384945946    0.401136666    0.403614606    1.118454306
    4.394954955    0.432908541    0.435786926    1.215756983
    4.404963964    0.472191246    0.475528621    1.262635881
    4.414972973    0.520111871    0.523985132    1.249951610
    4.424981982    0.575446118    0.579955210    1.194927725
    4.434990991    0.634453323    0.639725425    1.128527818
    4.445000000    0.693446831    0.699640150    1.076818634
    4.455009009    0.753014588    0.760326937    1.053648291
    4.465018018    0.818433400    0.827121136    1.062278799
    4.475027027    0.894090173    0.904494029    1.097721687
    4.485036036    0.977409333    0.989980577    1.147538588
    4.495045045    1.058446819    1.073769858    1.194857047
    4.505054054    1.126992901    1.145793281    1.226751235
    4.515063063    1.181358808    1.204462620    1.241673628
    4.525072072    1.228616815    1.256779699    1.247749190
    4.535081081    1.276022291    1.309497255    1.256480842
    4.545090090    1.322953366    1.360805408    1.277397525
    4.555099099    1.359415491    1.399141803    1.312337172
    4.565108108    1.370744159    1.409027483    1.351557735
    4.575117117    1.344967687    1.379173482    1.377334431
    4.585126126    1.279558345    1.308536694    1.376640877
    4.595135135    1.183821349    1.207635148    1.352439710
    4.605144144    1.075006432    1.094306579    1.321202637
    4.615153153    0.970987229    0.986564879    1.302375957
    4.625162162    0.884387383    0.896966653    1.310656148
    4.635171171    0.820412394    0.830586889    1.351756380
    4.645180180    0.777396264    0.785628265    1.419296019
    4.655189189    0.748563789    0.755203676    1.493594166
    4.665198198    0.725339525    0.730646763    1.547499095
    4.675207207    0.702377410    0.706536720    1.560977416
    4.685216216    0.680299562    0.683432659    1.531584852
    4.695225225    0.662677025    0.664851448    1.470507459
    4.705234234    0.651244019    0.652478546    1.394177524
    4.715243243    0.644712507    0.644979253    1.318796204
    4.725252252    0.641456742    0.640683322    1.256643691
    4.735261261    0.642561537    0.640641541    1.215204271
    4.745270270    0.651534741    0.648361682    1.196448410
    4.755279279    0.671038532    0.666584382    1.194074903
    4.765288288    0.699787810    0.694228162    1.193298859
    4.775297297    0.731454550    0.725257460    1.178788086
    4.785306306    0.756727528    0.750551106    1.147062331
    4.795315315    0.769163674    0.763577729    1.109331421
    4.805324324    0.770907556    0.766198886    1.081048661
    4.815333333    0.771368112    0.767563037    1.071043767
    4.825342342    0.780251370    0.777238843    1.078623521
    4.835351351    0.802812622    0.800443537    1.097109634
    4.845360360    0.839214408    0.837350262    1.119374561
    4.855369369    0.884869734    0.883398126    1.139439956
    4.865378378    0.929903281    0.928738799    1.149110233
    4.875387387    0.958845412    0.957925433    1.137472433
    4.885396396    0.955091650    0.954368352    1.097810813
    4.895405405    0.911933675    0.911364370    1.034819966
