# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    4.414972973    2.635071878    2.635013586    2.602233110
    4.424981982    2.830177890    2.830108874    2.711145553
    4.434990991    2.961967966    2.961884587    2.793951968
    4.445000000    3.005083217    3.004983960    2.847444178
    4.455009009    2.966557657    2.966444096    2.892267042
    4.465018018    2.878121338    2.877994877    2.961430472
    4.475027027    2.775618926    2.775478696    3.081091272
    4.485036036    2.685149735    2.684992840    3.260991289
    4.495045045    2.618314096    2.618136612    3.491163989
    4.505054054    2.575458844    2.575256768    3.736150009
    4.515063063    2.552634141    2.552403425    3.931824233
    4.525072072    2.546304530    2.546039293    4.005426494
    4.535081081    2.554730070    2.554420428    3.922439587
    4.545090090    2.577957493    2.577590207    3.715700756
    4.555099099    2.613809255    2.613370695    3.455166533
    4.565108108    2.649956011    2.649433868    3.195536555
    4.575117117    2.662619828    2.662004154    2.960058080
    4.585126126    2.631308958    2.630592546    2.757781120
    4.595135135    2.558510032    2.557684087    2.598703838
    4.605144144    2.472585778    2.471632783    2.492435270
    4.615153153    2.411045755    2.409937073    2.441604584
    4.625162162    2.401003524    2.399705838    2.441405642
    4.635171171    2.449357404    2.447849241    2.484285506
    4.645180180    2.541662790    2.539960333    2.562667459
    4.655189189    2.647934539    2.646114249    2.665840635
    4.665198198    2.736980176    2.735170250    2.774699131
    4.675207207    2.791446805    2.789778529    2.860686107
    4.685216216    2.810629616    2.809187453    2.894076279
    4.695225225    2.802820709    2.801627114    2.861989233
    4.705234234    2.777525347    2.776554724    2.778631672
    4.715243243    2.740188956    2.739392972    2.670940387
    4.725252252    2.689323040    2.688655692    2.555392040
    4.735261261    2.617928609    2.617360550    2.431587298
    4.745270270    2.514904951    2.514421565    2.293099007
    4.755279279    2.369167712    2.368759280    2.140458529
    4.765288288    2.182390943    2.182046604    1.985708143
    4.775297297    1.975138847    1.974846932    1.846043727
    4.785306306    1.775595717    1.775346135    1.733033996
    4.795315315    1.605440684    1.605225857    1.648363745
    4.805324324    1.475366074    1.475180350    1.589330730
    4.815333333    1.387989736    1.387828544    1.556247313
    4.825342342    1.341816024    1.341675420    1.552543114
    4.835351351    1.333157250    1.333033608    1.578882526
    4.845360360    1.356064317    1.355953941    1.629354327
    4.855369369    1.401361251    1.401259937    1.693642579
    4.865378378    1.456553329    1.456456034    1.762465295
    4.875387387    1.509377191    1.509278665    1.830949683
    4.885396396    1.554386004    1.554282538    1.897437741
    4.895405405    1.594534704    1.594424832    1.956798087
    4.905414414    1.634066183    1.633949465    1.993245275
    4.915423423    1.670447189    1.670322890    1.984562031
    4.925432432    1.692874612    1.692742031    1.918196595
    4.935441441    1.689902125    1.689762484    1.802323233
    4.945450450    1.660728368    1.660584860    1.660316901
    4.955459459    1.617827447    1.617682835    1.518032630
    4.965468468    1.577688352    1.577545127    1.395484248
    4.975477477    1.548411204    1.548275003    1.303467856
    4.985486486    1.524512690    1.524393257    1.242889219
    4.995495495    1.493895601    1.493801469    1.206156638
    5.005504505    1.451422567    1.451354549    1.180381874
    5.015513514    1.404540633    1.404493016    1.152181476
    5.025522523    1.365946848    1.365913354    1.112868453
    5.035531532    1.345761246    1.345736728    1.061668689
    5.045540541    1.350557558    1.350536680    1.005307304
    5.055549550    1.383188593    1.383166854    0.953980557
    5.065558559    1.439253074    1.439229381    0.915614167
    5.075567568    1.503629010    1.503606789    0.891591296
    5.085576577    1.552150212    1.552135544    0.875769161
    5.095585586    1.561215232    1.561212249    0.857657500
    5.105594595    1.521680440    1.521688175    0.829460384
    5.115603604    1.444356203    1.444370632    0.791361942
    5.125612613    1.350082206    1.350099924    0.749312631
    5.135621622    1.256050495    1.256069811    0.709079953
    5.145630631    1.171113786    1.171134028    0.672970729
    5.155639640    1.098641290    1.098662137    0.640616929
    5.165648649    1.040567206    1.040588519    0.612033039
    5.175657658    0.999354220    0.999375981    0.589397278
    5.185666667    0.976983067    0.977005303    0.575814259
    5.195675676    0.972736266    0.972758900    0.573223248
    5.205684685    0.981369676    0.981392008    0.581252505
    5.215693694    0.992407742    0.992427973    0.596750819
    5.225702703    0.993535359    0.993551348    0.614091234
