# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.344009009    0.820695456    0.818317978    1.408926607
    3.354018018    0.887256544    0.885277278    1.410576652
    3.364027027    0.963641174    0.962046887    1.415493910
    3.374036036    1.046266349    1.045282115    1.423211318
    3.384045045    1.124023302    1.123750349    1.434761856
    3.394054054    1.177652340    1.177616779    1.443066204
    3.404063063    1.191395858    1.190519287    1.433142698
    3.414072072    1.166874641    1.164351878    1.394985806
    3.424081081    1.120557783    1.116752601    1.335164346
    3.434090090    1.067324481    1.063579192    1.272529134
    3.444099099    1.009575335    1.007391973    1.224897963
    3.454108108    0.941684234    0.941947507    1.201631025
    3.464117117    0.862336474    0.864947695    1.204240207
    3.474126126    0.779450965    0.783690439    1.230131741
    3.484135135    0.704016713    0.709172708    1.276878346
    3.494144144    0.643202843    0.648803921    1.345392276
    3.504153153    0.598625731    0.604283648    1.438514923
    3.514162162    0.567416903    0.572590253    1.554406424
    3.524171171    0.543854559    0.547798459    1.679977126
    3.534180180    0.521793235    0.523801582    1.790252825
    3.544189189    0.497524783    0.497264871    1.856552056
    3.554198198    0.470981613    0.468684049    1.862245602
    3.564207207    0.444754414    0.441153395    1.815760980
    3.574216216    0.422343547    0.418309179    1.744428895
    3.584225225    0.406636046    0.402787951    1.672120051
    3.594234234    0.399189080    0.395799555    1.603883599
    3.604243243    0.400327439    0.397425326    1.530794408
    3.614252252    0.409358379    0.406829234    1.447609323
    3.624261261    0.424289669    0.421906271    1.363342523
    3.634270270    0.441400576    0.438854674    1.294993504
    3.644279279    0.456250265    0.453283023    1.256796458
    3.654288288    0.466809042    0.463381289    1.256358170
    3.664297297    0.475580939    0.471872980    1.295362005
    3.674306306    0.487393151    0.483644397    1.369153870
    3.684315315    0.505067058    0.501504144    1.463187394
    3.694324324    0.526902765    0.523819818    1.549545833
    3.704333333    0.547396222    0.545163774    1.592412386
    3.714342342    0.560994809    0.559780821    1.567321930
    3.724351351    0.565783152    0.565326894    1.478597298
    3.734360360    0.562717125    0.562687532    1.354089832
    3.744369369    0.551954986    0.552421393    1.224973708
    3.754378378    0.532140979    0.533441004    1.112328347
    3.764387387    0.503908306    0.506207431    1.025763041
    3.774396396    0.472150826    0.475338342    0.967568893
    3.784405405    0.443535625    0.447457432    0.936988949
